model,time,delta_time,dataset,encoding,num_slices,num_dimensions,accuracy
Wisard,2025-01-27 01:40:16,0.2139,EEG Eye State,Distributive,,,80.05
Wisard,2025-01-27 01:40:16,0.0901,EEG Eye State,Distributive,,,87.0
Wisard,2025-01-27 01:40:16,0.1981,EEG Eye State,Distributive,,,61.63
Wisard,2025-01-27 01:40:16,0.1803,EEG Eye State,Distributive,,,61.63
Wisard,2025-01-27 01:40:16,0.0522,EEG Eye State,Distributive,,,87.0
Wisard,2025-01-27 01:40:16,0.0328,EEG Eye State,Distributive,,,89.72
Wisard,2025-01-27 01:40:16,0.0684,EEG Eye State,Distributive,,,81.07
Wisard,2025-01-27 01:40:17,0.007,EEG Eye State,Distributive,,,90.19
Wisard,2025-01-27 01:40:17,1.1025,EEG Eye State,Distributive,,,79.88
Wisard,2025-01-27 01:40:18,0.0038,EEG Eye State,Gaussian,,,85.51
Wisard,2025-01-27 01:40:18,0.4119,EEG Eye State,Distributive,,,98.27
Wisard,2025-01-27 01:40:18,0.0028,MAGIC Gamma Telescope,Distributive,,,96.0
Wisard,2025-01-27 01:40:18,0.006,EEG Eye State,Distributive,,,89.88
Wisard,2025-01-27 01:40:18,0.0447,EEG Eye State,Distributive,,,77.02
Wisard,2025-01-27 01:40:18,0.4858,EEG Eye State,Distributive,,,97.88
Wisard,2025-01-27 01:40:19,0.9031,EEG Eye State,Distributive,,,97.88
Wisard,2025-01-27 01:40:19,0.1636,EEG Eye State,Distributive,,,87.94
Wisard,2025-01-27 01:40:19,0.1944,EEG Eye State,Distributive,,,88.3
Wisard,2025-01-27 01:40:19,0.2285,EEG Eye State,Distributive,,,80.86
Wisard,2025-01-27 01:40:19,0.0047,EEG Eye State,Distributive,,,96.67
Wisard,2025-01-27 01:40:19,0.409,EEG Eye State,Distributive,,,88.3
Wisard,2025-01-27 01:40:20,0.8838,EEG Eye State,Distributive,,,98.1
Wisard,2025-01-27 01:40:20,0.7534,EEG Eye State,Distributive,,,79.38
Wisard,2025-01-27 01:40:20,0.0936,EEG Eye State,Distributive,,,86.88
Wisard,2025-01-27 01:40:20,0.4816,EEG Eye State,Distributive,,,62.01
Wisard,2025-01-27 01:40:20,0.5211,EEG Eye State,Distributive,,,75.08
Wisard,2025-01-27 01:40:20,0.0557,MAGIC Gamma Telescope,Distributive,,,87.12
Wisard,2025-01-27 01:40:20,0.1916,EEG Eye State,Distributive,,,78.3
Wisard,2025-01-27 01:40:20,0.0057,MAGIC Gamma Telescope,Distributive,,,91.67
Wisard,2025-01-27 01:40:20,0.5641,EEG Eye State,Distributive,,,79.35
Wisard,2025-01-27 01:40:20,0.0069,EEG Eye State,Gaussian,,,81.78
Wisard,2025-01-27 01:40:21,0.9329,EEG Eye State,Distributive,,,75.07
Wisard,2025-01-27 01:40:21,0.9118,EEG Eye State,Distributive,,,82.2
Wisard,2025-01-27 01:40:21,0.4147,EEG Eye State,Distributive,,,98.43
Wisard,2025-01-27 01:40:21,0.8463,EEG Eye State,Distributive,,,91.37
Wisard,2025-01-27 01:40:22,1.1949,EEG Eye State,Distributive,,,98.08
Wisard,2025-01-27 01:40:22,0.5781,EEG Eye State,Distributive,,,80.29
Wisard,2025-01-27 01:40:22,0.536,MAGIC Gamma Telescope,Distributive,,,98.22
Wisard,2025-01-27 01:40:22,0.0056,EEG Eye State,Distributive,,,91.67
Wisard,2025-01-27 01:40:23,0.8442,EEG Eye State,Distributive,,,75.29
Wisard,2025-01-27 01:40:23,0.5536,EEG Eye State,Distributive,,,77.91
Wisard,2025-01-27 01:40:23,0.7491,EEG Eye State,Distributive,,,63.08
Wisard,2025-01-27 01:40:23,0.0186,EEG Eye State,Distributive,,,77.91
Wisard,2025-01-27 01:40:23,0.8625,EEG Eye State,Distributive,,,75.29
Wisard,2025-01-27 01:40:23,0.4757,EEG Eye State,Distributive,,,98.24
Wisard,2025-01-27 01:40:23,0.0184,EEG Eye State,Distributive,,,77.91
Wisard,2025-01-27 01:40:23,0.1527,EEG Eye State,Distributive,,,64.15
Wisard,2025-01-27 01:40:23,0.0846,EEG Eye State,Distributive,,,96.67
Wisard,2025-01-27 01:40:24,0.4226,EEG Eye State,Distributive,,,98.08
Wisard,2025-01-27 01:40:24,0.0027,EEG Eye State,Distributive,,,98.67
Wisard,2025-01-27 01:40:24,0.3427,MAGIC Gamma Telescope,Distributive,,,77.91
Wisard,2025-01-27 01:40:24,0.0027,EEG Eye State,Distributive,,,98.67
Wisard,2025-01-27 01:40:24,0.1935,EEG Eye State,Distributive,,,75.27
Wisard,2025-01-27 01:40:24,0.0219,EEG Eye State,Distributive,,,98.67
Wisard,2025-01-27 01:40:24,0.0026,EEG Eye State,Gaussian,,,99.33
Wisard,2025-01-27 01:40:24,0.2323,EEG Eye State,Distributive,,,81.52
Wisard,2025-01-27 01:40:25,0.0679,EEG Eye State,Distributive,,,81.66
Wisard,2025-01-27 01:40:26,1.5013,EEG Eye State,Distributive,,,62.94
Wisard,2025-01-27 01:40:26,1.6599,EEG Eye State,Distributive,,,72.2
Wisard,2025-01-27 01:40:26,0.0046,EEG Eye State,Distributive,,,89.88
Wisard,2025-01-27 01:40:26,1.6126,MAGIC Gamma Telescope,Distributive,,,72.2
Wisard,2025-01-27 01:40:26,0.01,EEG Eye State,Distributive,,,90.65
Wisard,2025-01-27 01:40:26,0.4133,EEG Eye State,Distributive,,,73.93
Wisard,2025-01-27 01:40:26,0.1772,EEG Eye State,Distributive,,,89.88
Wisard,2025-01-27 01:40:26,0.6451,EEG Eye State,Distributive,,,62.34
Wisard,2025-01-27 01:40:26,0.0066,EEG Eye State,Distributive,,,89.88
Wisard,2025-01-27 01:40:26,0.2264,MAGIC Gamma Telescope,Distributive,,,62.47
Wisard,2025-01-27 01:40:26,0.0058,EEG Eye State,Distributive,,,90.65
Wisard,2025-01-27 01:40:26,0.2896,MAGIC Gamma Telescope,Distributive,,,78.54
Wisard,2025-01-27 01:40:26,0.0656,EEG Eye State,Distributive,,,96.67
Wisard,2025-01-27 01:40:26,0.0049,EEG Eye State,Gaussian,,,85.05
Wisard,2025-01-27 01:40:26,0.2212,EEG Eye State,Distributive,,,86.76
Wisard,2025-01-27 01:40:26,0.3791,EEG Eye State,Distributive,,,75.67
Wisard,2025-01-27 01:40:26,0.3267,EEG Eye State,Distributive,,,79.11
Wisard,2025-01-27 01:40:27,0.0487,EEG Eye State,Distributive,,,87.12
Wisard,2025-01-27 01:40:27,0.177,EEG Eye State,Distributive,,,62.47
Wisard,2025-01-27 01:40:27,0.1485,EEG Eye State,Distributive,,,63.44
Wisard,2025-01-27 01:40:27,0.0219,EEG Eye State,Distributive,,,88.53
Wisard,2025-01-27 01:40:27,0.0073,MAGIC Gamma Telescope,Gaussian,,,84.11
Wisard,2025-01-27 01:40:27,0.0094,EEG Eye State,Distributive,,,88.32
Wisard,2025-01-27 01:40:27,0.1051,EEG Eye State,Gaussian,,,84.11
Wisard,2025-01-27 01:40:27,0.0026,MAGIC Gamma Telescope,Distributive,,,94.0
Wisard,2025-01-27 01:40:27,0.2829,EEG Eye State,Distributive,,,79.06
Wisard,2025-01-27 01:40:27,0.316,EEG Eye State,Distributive,,,80.18
Wisard,2025-01-27 01:40:27,0.4153,EEG Eye State,Distributive,,,98.4
Wisard,2025-01-27 01:40:27,0.0966,EEG Eye State,Gaussian,,,96.0
Wisard,2025-01-27 01:40:29,1.3117,EEG Eye State,Distributive,,,98.4
Wisard,2025-01-27 01:40:29,0.3328,EEG Eye State,Distributive,,,87.59
Wisard,2025-01-27 01:40:29,0.0322,EEG Eye State,Distributive,,,87.59
Wisard,2025-01-27 01:40:29,1.2866,EEG Eye State,Distributive,,,98.27
Wisard,2025-01-27 01:40:29,0.0177,EEG Eye State,Distributive,,,97.33
Wisard,2025-01-27 01:40:29,0.2093,EEG Eye State,Distributive,,,79.76
Wisard,2025-01-27 01:40:29,0.0184,EEG Eye State,Distributive,,,87.59
Wisard,2025-01-27 01:40:30,0.5292,EEG Eye State,Gaussian,,,78.21
Wisard,2025-01-27 01:40:30,0.5362,EEG Eye State,Distributive,,,87.59
Wisard,2025-01-27 01:40:30,0.1301,EEG Eye State,Gaussian,,,86.92
Wisard,2025-01-27 01:40:30,0.8631,EEG Eye State,Distributive,,,98.06
Wisard,2025-01-27 01:40:30,0.884,EEG Eye State,Distributive,,,77.87
,,86.52,,,,,
Wisard,2025-01-27 01:40:30,0.321,EEG Eye State,Distributive,,,61.18
Wisard,2025-01-27 01:40:30,0.0377,EEG Eye State,Distributive,,,79.29
Wisard,2025-01-27 01:40:30,0.39,EEG Eye State,Distributive,,,75.22
Wisard,2025-01-27 01:40:30,0.111,EEG Eye State,Gaussian,,,86.92
Wisard,2025-01-27 01:40:30,0.213,EEG Eye State,Gaussian,,,83.57
Wisard,2025-01-27 01:40:31,0.9418,EEG Eye State,Distributive,,,78.0
Wisard,2025-01-27 01:40:31,0.7452,EEG Eye State,Distributive,,,78.0
Wisard,2025-01-27 01:40:31,0.706,EEG Eye State,Distributive,,,98.36
Wisard,2025-01-27 01:40:31,0.7654,EEG Eye State,Distributive,,,75.27
Wisard,2025-01-27 01:40:31,0.0049,EEG Eye State,Gaussian,,,88.99
Wisard,2025-01-27 01:40:31,0.4241,EEG Eye State,Distributive,,,98.27
Wisard,2025-01-27 01:40:33,1.4133,MAGIC Gamma Telescope,Distributive,,,98.31
Wisard,2025-01-27 01:40:33,1.4195,EEG Eye State,Distributive,,,78.73
Wisard,2025-01-27 01:40:33,0.0321,EEG Eye State,Distributive,,,81.76
Wisard,2025-01-27 01:40:33,0.2889,EEG Eye State,Distributive,,,62.54
Wisard,2025-01-27 01:40:33,0.4418,EEG Eye State,Distributive,,,74.34
Wisard,2025-01-27 01:40:33,0.3501,EEG Eye State,Distributive,,,74.34
Wisard,2025-01-27 01:40:34,0.4954,EEG Eye State,Distributive,,,62.69
Wisard,2025-01-27 01:40:34,0.5767,EEG Eye State,Distributive,,,98.26
Wisard,2025-01-27 01:40:34,0.386,EEG Eye State,Distributive,,,98.22
Wisard,2025-01-27 01:40:34,0.0025,EEG Eye State,Gaussian,,,99.33
Wisard,2025-01-27 01:40:34,0.0071,EEG Eye State,Gaussian,,,90.18
Wisard,2025-01-27 01:40:35,0.3601,EEG Eye State,Distributive,,,73.92
Wisard,2025-01-27 01:40:35,0.1143,EEG Eye State,Distributive,,,63.71
Wisard,2025-01-27 01:40:35,0.2883,EEG Eye State,Distributive,,,78.8
Wisard,2025-01-27 01:40:35,0.3596,MAGIC Gamma Telescope,Distributive,,,75.83
Wisard,2025-01-27 01:40:36,1.4119,EEG Eye State,Distributive,,,75.83
Wisard,2025-01-27 01:40:36,0.2821,EEG Eye State,Distributive,,,62.03
Wisard,2025-01-27 01:40:36,1.3806,EEG Eye State,Distributive,,,75.83
Wisard,2025-01-27 01:40:36,0.0185,EEG Eye State,Gaussian,,,81.78
.03,,,,,,,
Wisard,2025-01-27 01:40:36,0.2307,MAGIC Gamma Telescope,Distributive,,,62.03
Wisard,2025-01-27 01:40:37,0.1896,MAGIC Gamma Telescope,Distributive,,,80.34
Wisard,2025-01-27 01:40:37,0.3459,EEG Eye State,Distributive,,,73.58
Wisard,2025-01-27 01:40:37,0.204,EEG Eye State,Distributive,,,61.94
Wisard,2025-01-27 01:40:37,0.1839,EEG Eye State,Distributive,,,61.94
Wisard,2025-01-27 01:40:37,0.5014,EEG Eye State,Distributive,,,79.35
Wisard,2025-01-27 01:40:37,0.0042,MAGIC Gamma Telescope,Gaussian,,,83.18
Wisard,2025-01-27 01:40:37,0.0037,EEG Eye State,Gaussian,,,83.18
Wisard,2025-01-27 01:40:37,0.0044,EEG Eye State,Gaussian,,,89.88
Wisard,2025-01-27 01:40:38,0.003,EEG Eye State,Gaussian,,,97.33
Wisard,2025-01-27 01:40:38,0.4919,EEG Eye State,Distributive,,,98.49
Wisard,2025-01-27 01:40:38,0.5669,EEG Eye State,Distributive,,,79.35
Wisard,2025-01-27 01:40:38,0.4077,EEG Eye State,Distributive,,,98.15
Wisard,2025-01-27 01:40:40,1.455,EEG Eye State,Distributive,,,98.15
Wisard,2025-01-27 01:40:40,0.0138,EEG Eye State,Gaussian,,,71.99
Wisard,2025-01-27 01:40:40,1.3553,EEG Eye State,Distributive,,,79.15
Wisard,2025-01-27 01:40:40,0.0061,EEG Eye State,Gaussian,,,85.05
Wisard,2025-01-27 01:40:40,0.4997,MAGIC Gamma Telescope,Gaussian,,,71.99
Wisard,2025-01-27 01:40:40,0.5222,EEG Eye State,Gaussian,,,76.04
Wisard,2025-01-27 01:40:40,0.6267,EEG Eye State,Distributive,,,98.11
Wisard,2025-01-27 01:40:40,0.5226,EEG Eye State,Distributive,,,77.26
Wisard,2025-01-27 01:40:40,0.0067,MAGIC Gamma Telescope,Gaussian,,,91.07
Wisard,2025-01-27 01:40:40,0.0045,EEG Eye State,Gaussian,,,85.05
Wisard,2025-01-27 01:40:40,0.1428,EEG Eye State,Gaussian,,,82.27
Wisard,2025-01-27 01:40:40,0.0251,EEG Eye State,Gaussian,,,91.07
Wisard,2025-01-27 01:40:40,0.2203,EEG Eye State,Distributive,,,75.34
Wisard,2025-01-27 01:40:41,0.1273,EEG Eye State,Gaussian,,,90.77
Wisard,2025-01-27 01:40:41,0.0069,EEG Eye State,Gaussian,,,90.77
Wisard,2025-01-27 01:40:41,0.7592,EEG Eye State,Distributive,,,98.24
Wisard,2025-01-27 01:40:41,0.8457,EEG Eye State,Distributive,,,76.14
Wisard,2025-01-27 01:40:41,0.989,EEG Eye State,Distributive,,,77.26
Wisard,2025-01-27 01:40:42,1.3498,EEG Eye State,Distributive,,,80.86
Wisard,2025-01-27 01:40:42,0.4481,EEG Eye State,Distributive,,,98.36
Wisard,2025-01-27 01:40:42,0.6071,MAGIC Gamma Telescope,Distributive,,,98.35
Wisard,2025-01-27 01:40:42,0.526,EEG Eye State,Distributive,,,78.36
Wisard,2025-01-27 01:40:42,0.01,EEG Eye State,Gaussian,,,74.95
Wisard,2025-01-27 01:40:43,0.0028,EEG Eye State,Gaussian,,,98.0
Wisard,2025-01-27 01:40:43,0.8634,EEG Eye State,Gaussian,,,96.0
Wisard,2025-01-27 01:40:43,1.0402,EEG Eye State,Gaussian,,,76.04
Wisard,2025-01-27 01:40:44,1.1546,EEG Eye State,Distributive,,,73.66
Wisard,2025-01-27 01:40:44,1.1567,EEG Eye State,Distributive,,,75.69
Wisard,2025-01-27 01:40:44,0.3146,EEG Eye State,Gaussian,,,96.0
Wisard,2025-01-27 01:40:44,0.7923,EEG Eye State,Distributive,,,98.36
Wisard,2025-01-27 01:40:44,0.7095,EEG Eye State,Distributive,,,98.36
Wisard,2025-01-27 01:40:44,0.0066,EEG Eye State,Gaussian,,,96.0
Wisard,2025-01-27 01:40:44,0.0055,EEG Eye State,Gaussian,,,90.18
Wisard,2025-01-27 01:40:44,0.0064,EEG Eye State,Gaussian,,,96.0
Wisard,2025-01-27 01:40:44,0.0052,EEG Eye State,Gaussian,,,90.18
Wisard,2025-01-27 01:40:44,0.102,EEG Eye State,Gaussian,,,71.89
Wisard,2025-01-27 01:40:45,0.005,EEG Eye State,Gaussian,,,91.37
Wisard,2025-01-27 01:40:45,0.262,EEG Eye State,Distributive,,,73.42
Wisard,2025-01-27 01:40:45,0.0048,EEG Eye State,Gaussian,,,91.37
Wisard,2025-01-27 01:40:45,0.3747,MAGIC Gamma Telescope,Distributive,,,73.48
Wisard,2025-01-27 01:40:45,0.3824,EEG Eye State,Distributive,,,78.52
Wisard,2025-01-27 01:40:45,0.0115,EEG Eye State,Gaussian,,,84.11
Wisard,2025-01-27 01:40:45,0.0031,EEG Eye State,Gaussian,,,96.0
Wisard,2025-01-27 01:40:45,0.0084,EEG Eye State,Gaussian,,,84.11
Wisard,2025-01-27 01:40:45,0.1207,EEG Eye State,Gaussian,,,84.11
Wisard,2025-01-27 01:40:45,0.2916,EEG Eye State,Distributive,,,73.48
Wisard,2025-01-27 01:40:46,0.8617,EEG Eye State,Gaussian,,,84.16
Wisard,2025-01-27 01:40:46,1.0569,EEG Eye State,Distributive,,,73.48
Wisard,2025-01-27 01:40:46,0.8659,MAGIC Gamma Telescope,Distributive,,,80.4
Wisard,2025-01-27 01:40:46,0.1044,EEG Eye State,Gaussian,,,84.04
Wisard,2025-01-27 01:40:46,0.0051,EEG Eye State,Gaussian,,,81.78
Wisard,2025-01-27 01:40:46,0.223,EEG Eye State,Distributive,,,73.54
Wisard,2025-01-27 01:40:47,0.1509,EEG Eye State,Gaussian,,,82.74
Wisard,2025-01-27 01:40:47,0.0056,EEG Eye State,Gaussian,,,86.92
Wisard,2025-01-27 01:40:47,0.2278,EEG Eye State,Distributive,,,77.8
Wisard,2025-01-27 01:40:47,0.0072,MAGIC Gamma Telescope,Gaussian,,,86.92
Wisard,2025-01-27 01:40:47,0.0064,EEG Eye State,Gaussian,,,86.92
Wisard,2025-01-27 01:40:47,0.0053,MAGIC Gamma Telescope,Gaussian,,,96.0
Wisard,2025-01-27 01:40:47,0.006,EEG Eye State,Gaussian,,,90.18
Wisard,2025-01-27 01:40:47,0.0286,EEG Eye State,Gaussian,,,74.95
Wisard,2025-01-27 01:40:47,0.0026,EEG Eye State,Gaussian,,,96.0
Wisard,2025-01-27 01:40:47,0.0276,EEG Eye State,Gaussian,,,82.74
Wisard,2025-01-27 01:40:47,0.0228,EEG Eye State,Gaussian,,,82.74
Wisard,2025-01-27 01:40:47,0.0029,EEG Eye State,Gaussian,,,96.0
Wisard,2025-01-27 01:40:47,0.0135,EEG Eye State,Gaussian,,,82.74
Wisard,2025-01-27 01:40:47,0.0222,EEG Eye State,Gaussian,,,74.95
Wisard,2025-01-27 01:40:47,0.0333,EEG Eye State,Gaussian,,,82.86
Wisard,2025-01-27 01:40:47,0.0044,EEG Eye State,Gaussian,,,86.92
Wisard,2025-01-27 01:40:47,0.0809,MAGIC Gamma Telescope,Gaussian,,,74.95
Wisard,2025-01-27 01:40:47,0.0344,MAGIC Gamma Telescope,Gaussian,,,82.74
Wisard,2025-01-27 01:40:47,0.1232,EEG Eye State,Gaussian,,,61.26
Wisard,2025-01-27 01:40:47,0.0057,MAGIC Gamma Telescope,Gaussian,,,90.18
Wisard,2025-01-27 01:40:47,0.0306,EEG Eye State,Gaussian,,,74.95
Wisard,2025-01-27 01:40:47,0.0136,EEG Eye State,Gaussian,,,74.95
Wisard,2025-01-27 01:40:47,0.0039,EEG Eye State,Gaussian,,,86.92
Wisard,2025-01-27 01:40:47,0.0167,EEG Eye State,Gaussian,,,90.18
Wisard,2025-01-27 01:40:47,0.0088,EEG Eye State,Gaussian,,,90.18
Wisard,2025-01-27 01:40:47,0.0295,EEG Eye State,Gaussian,,,82.74
Wisard,2025-01-27 01:40:47,0.0068,EEG Eye State,Gaussian,,,90.18
Wisard,2025-01-27 01:40:47,0.0244,EEG Eye State,Gaussian,,,74.95
Wisard,2025-01-27 01:40:47,0.0282,EEG Eye State,Gaussian,,,74.95
Wisard,2025-01-27 01:40:47,0.0027,EEG Eye State,Gaussian,,,96.0
Wisard,2025-01-27 01:40:47,0.012,EEG Eye State,Gaussian,,,96.0
Wisard,2025-01-27 01:40:47,0.0268,EEG Eye State,Gaussian,,,74.95
Wisard,2025-01-27 01:40:47,0.1088,EEG Eye State,Gaussian,,,61.26
Wisard,2025-01-27 01:40:47,0.1028,EEG Eye State,Gaussian,,,61.26
Wisard,2025-01-27 01:40:47,0.0037,EEG Eye State,Gaussian,,,96.0
Wisard,2025-01-27 01:40:47,0.0021,EEG Eye State,Gaussian,,,96.0
Wisard,2025-01-27 01:40:47,0.0138,EEG Eye State,Gaussian,,,96.0
Wisard,2025-01-27 01:40:47,0.008,EEG Eye State,Gaussian,,,90.18
Wisard,2025-01-27 01:40:47,0.0044,EEG Eye State,Gaussian,,,90.18
Wisard,2025-01-27 01:40:47,0.0073,EEG Eye State,Gaussian,,,90.18
Wisard,2025-01-27 01:40:47,0.0201,EEG Eye State,Gaussian,,,74.95
Wisard,2025-01-27 01:40:48,0.1034,EEG Eye State,Gaussian,,,61.26
Wisard,2025-01-27 01:40:48,0.0062,EEG Eye State,Gaussian,,,88.69
Wisard,2025-01-27 01:40:48,0.0041,EEG Eye State,Gaussian,,,84.58
Wisard,2025-01-27 01:40:48,0.0035,EEG Eye State,Gaussian,,,84.58
Wisard,2025-01-27 01:40:48,0.0029,EEG Eye State,Gaussian,,,96.0
Wisard,2025-01-27 01:40:48,0.0778,EEG Eye State,Gaussian,,,84.58
Wisard,2025-01-27 01:40:48,0.2278,EEG Eye State,Gaussian,,,59.03
Wisard,2025-01-27 01:40:48,0.2189,MAGIC Gamma Telescope,Gaussian,,,58.61
Wisard,2025-01-27 01:40:48,0.0895,EEG Eye State,Gaussian,,,83.92
Wisard,2025-01-27 01:40:48,0.1379,EEG Eye State,Gaussian,,,59.03
Wisard,2025-01-27 01:40:48,0.0157,EEG Eye State,Gaussian,,,83.92
Wisard,2025-01-27 01:40:48,0.0153,EEG Eye State,Gaussian,,,84.58
Wisard,2025-01-27 01:40:48,0.1106,EEG Eye State,Gaussian,,,59.03
Wisard,2025-01-27 01:40:48,0.1097,EEG Eye State,Gaussian,,,59.03
Wisard,2025-01-27 01:40:48,0.0206,EEG Eye State,Gaussian,,,83.92
Wisard,2025-01-27 01:40:48,0.0076,MAGIC Gamma Telescope,Gaussian,,,88.69
Wisard,2025-01-27 01:40:48,0.0051,MAGIC Gamma Telescope,Gaussian,,,84.58
Wisard,2025-01-27 01:40:48,0.0036,MAGIC Gamma Telescope,Gaussian,,,96.0
Wisard,2025-01-27 01:40:48,0.0034,EEG Eye State,Gaussian,,,84.58
Wisard,2025-01-27 01:40:48,0.0058,EEG Eye State,Gaussian,,,88.69
Wisard,2025-01-27 01:40:48,0.0026,EEG Eye State,Gaussian,,,96.0
Wisard,2025-01-27 01:40:49,0.2911,EEG Eye State,Gaussian,,,75.74
Wisard,2025-01-27 01:40:49,0.0039,EEG Eye State,Gaussian,,,97.33
Wisard,2025-01-27 01:40:49,0.1546,EEG Eye State,Gaussian,,,84.04
Wisard,2025-01-27 01:40:49,0.4979,EEG Eye State,Gaussian,,,78.4
Wisard,2025-01-27 01:40:49,0.0238,EEG Eye State,Gaussian,,,84.04
Wisard,2025-01-27 01:40:49,0.7733,EEG Eye State,Gaussian,,,98.42
Wisard,2025-01-27 01:40:49,0.7752,EEG Eye State,Gaussian,,,98.4
Wisard,2025-01-27 01:40:50,0.163,EEG Eye State,Gaussian,,,84.04
Wisard,2025-01-27 01:40:50,0.428,EEG Eye State,Gaussian,,,83.69
Wisard,2025-01-27 01:40:50,0.4897,EEG Eye State,Gaussian,,,74.95
Wisard,2025-01-27 01:40:50,0.0105,EEG Eye State,Gaussian,,,85.98
Wisard,2025-01-27 01:40:50,0.6001,EEG Eye State,Gaussian,,,98.4
Wisard,2025-01-27 01:40:50,0.5392,EEG Eye State,Gaussian,,,78.81
Wisard,2025-01-27 01:40:50,0.3872,MAGIC Gamma Telescope,Gaussian,,,74.95
Wisard,2025-01-27 01:40:51,0.5724,MAGIC Gamma Telescope,Gaussian,,,83.92
Wisard,2025-01-27 01:40:51,0.0056,EEG Eye State,Gaussian,,,86.92
Wisard,2025-01-27 01:40:51,0.631,EEG Eye State,Gaussian,,,78.81
Wisard,2025-01-27 01:40:51,0.0155,EEG Eye State,Gaussian,,,77.61
Wisard,2025-01-27 01:40:51,0.2683,EEG Eye State,Gaussian,,,60.75
Wisard,2025-01-27 01:40:51,0.3748,EEG Eye State,Gaussian,,,77.61
Wisard,2025-01-27 01:40:51,0.3799,EEG Eye State,Gaussian,,,98.22
Wisard,2025-01-27 01:40:51,0.0045,EEG Eye State,Gaussian,,,91.37
Wisard,2025-01-27 01:40:51,0.0053,EEG Eye State,Gaussian,,,91.37
Wisard,2025-01-27 01:40:52,0.0061,EEG Eye State,Gaussian,,,91.07
Wisard,2025-01-27 01:40:52,0.5939,EEG Eye State,Gaussian,,,58.78
Wisard,2025-01-27 01:40:52,0.0936,EEG Eye State,Gaussian,,,82.39
Wisard,2025-01-27 01:40:54,1.794,EEG Eye State,Gaussian,,,98.33
Wisard,2025-01-27 01:40:54,2.0011,EEG Eye State,Gaussian,,,57.41
Wisard,2025-01-27 01:40:54,2.0672,EEG Eye State,Gaussian,,,79.01
Wisard,2025-01-27 01:40:54,0.5749,EEG Eye State,Gaussian,,,98.31
Wisard,2025-01-27 01:40:54,1.0693,EEG Eye State,Gaussian,,,78.24
Wisard,2025-01-27 01:40:54,0.2944,EEG Eye State,Gaussian,,,70.02
Wisard,2025-01-27 01:40:55,0.4388,MAGIC Gamma Telescope,Gaussian,,,98.31
Wisard,2025-01-27 01:40:55,0.1316,EEG Eye State,Gaussian,,,74.06
Wisard,2025-01-27 01:40:55,0.0055,EEG Eye State,Gaussian,,,97.33
Wisard,2025-01-27 01:40:55,0.2353,EEG Eye State,Gaussian,,,78.51
Wisard,2025-01-27 01:40:55,0.0037,EEG Eye State,Gaussian,,,97.33
Wisard,2025-01-27 01:40:55,0.7354,EEG Eye State,Gaussian,,,74.06
Wisard,2025-01-27 01:40:56,0.8319,EEG Eye State,Gaussian,,,59.69
Wisard,2025-01-27 01:40:56,0.8501,EEG Eye State,Gaussian,,,58.42
Wisard,2025-01-27 01:40:57,1.4,EEG Eye State,Gaussian,,,55.99
Wisard,2025-01-27 01:40:57,0.0034,EEG Eye State,Gaussian,,,95.33
Wisard,2025-01-27 01:40:57,0.1076,EEG Eye State,Gaussian,,,59.27
Wisard,2025-01-27 01:40:57,0.0225,EEG Eye State,Gaussian,,,95.33
Wisard,2025-01-27 01:40:57,0.0485,EEG Eye State,Gaussian,,,95.33
Wisard,2025-01-27 01:40:58,0.7367,EEG Eye State,Gaussian,,,98.7
Wisard,2025-01-27 01:40:58,0.67,EEG Eye State,Gaussian,,,98.49
Wisard,2025-01-27 01:40:58,0.0089,EEG Eye State,Gaussian,,,91.07
Wisard,2025-01-27 01:40:58,0.0121,EEG Eye State,Gaussian,,,91.07
Wisard,2025-01-27 01:40:58,0.0052,EEG Eye State,Gaussian,,,91.07
Wisard,2025-01-27 01:40:59,0.694,EEG Eye State,Gaussian,,,73.37
Wisard,2025-01-27 01:40:59,0.752,EEG Eye State,Gaussian,,,56.63
Wisard,2025-01-27 01:40:59,0.0053,EEG Eye State,Gaussian,,,92.26
Wisard,2025-01-27 01:40:59,0.003,EEG Eye State,Gaussian,,,97.33
Wisard,2025-01-27 01:40:59,0.0344,EEG Eye State,Gaussian,,,84.11
Wisard,2025-01-27 01:40:59,0.025,EEG Eye State,Gaussian,,,84.11
Wisard,2025-01-27 01:40:59,0.7864,EEG Eye State,Gaussian,,,60.15
Wisard,2025-01-27 01:40:59,0.6872,MAGIC Gamma Telescope,Gaussian,,,58.4
Wisard,2025-01-27 01:41:00,0.6971,EEG Eye State,Gaussian,,,81.31
Wisard,2025-01-27 01:41:01,0.9382,MAGIC Gamma Telescope,Gaussian,,,60.63
Wisard,2025-01-27 01:41:01,1.789,EEG Eye State,Gaussian,,,77.39
Wisard,2025-01-27 01:41:01,1.7604,EEG Eye State,Gaussian,,,58.4
Wisard,2025-01-27 01:41:02,1.8338,EEG Eye State,Gaussian,,,59.81
Wisard,2025-01-27 01:41:02,0.9389,EEG Eye State,Gaussian,,,82.86
Wisard,2025-01-27 01:41:02,1.0177,EEG Eye State,Gaussian,,,56.44
Wisard,2025-01-27 01:41:02,0.233,EEG Eye State,Gaussian,,,61.0
Wisard,2025-01-27 01:41:02,0.9758,MAGIC Gamma Telescope,Gaussian,,,77.8
Wisard,2025-01-27 01:41:02,0.0075,EEG Eye State,Gaussian,,,82.71
